象	2340
ٛ	2341
推	2342
術	2343
운	2344
俄	2345
勝	2346
点	2347
작	2348
ﻥ	2349
૦	2350
還	2351
宋	2352
ዙ	2353
县	2354
破	2355
素	2356
黨	2357
º	2358
ዶ	2359
発	2360
船	2361
處	2362
革	2363
Ե	2364
ഏ	2365
头	2366
聖	2367
재	2368
Λ	2369
賽	2370
실	2371
Ĭ	2372
ጵ	2373
整	2374
景	2375
認	2376
间	2377
Ā	2378
パ	2379
典	2380
总	2381
末	2382
ﺗ	2383
Ê	2384
ਝ	2385
ๆ	2386
火	2387
足	2388
陳	2389
止	2390
終	2391
資	2392
레	2393
ﺪ	2394
ঢ	2395
ቹ	2396
印	2397
決	2398
單	2399
密	2400
甚	2401
群	2402
這	2403
Ñ	2404
두	2405
ឧ	2406
嚟	2407
场	2408
移	2409
幾	2410
牙	2411
ằ	2412
터	2413
敗	2414
沙	2415
親	2416
オ	2417
橋	2418
母	2419
深	2420
登	2421
교	2422
ऱ	2423
希	2424
ಐ	2425
ឱ	2426
两	2427
陸	2428
ặ	2429
ฮ	2430
備	2431
左	2432
類	2433
태	2434
ﻨ	2435
Φ	2436
響	2437
昭	2438
ٍ	2439
ൺ	2440
Ꮦ	2441
央	2442
病	2443
觀	2444
೫	2445
៥	2446
말	2447
Պ	2448
Վ	2449
題	2450
齊	2451
분	2452
Ꮡ	2453
행	2454
୭	2455
业	2456
超	2457
退	2458
點	2459
양	2460
唐	2461
強	2462
木	2463
邊	2464
୪	2465
案	2466
餘	2467
김	2468
專	2469
送	2470
강	2471
투	2472
永	2473
野	2474
韓	2475
ဥ	2476
ử	2477
ヴ	2478
唱	2479
洛	2480
許	2481
ﻭ	2482
策	2483
ɑ	2484
ಞ	2485
导	2486
ૌ	2487
ฉ	2488
Ꮛ	2489
導	2490
ﻳ	2491
Ī	2492
ឌ	2493
投	2494
함	2495
党	2496
座	2497
ǧ	2498
例	2499
男	2500
花	2501
争	2502
調	2503
鎮	2504
래	2505
법	2506
境	2507
洋	2508
獲	2509
语	2510
歸	2511
質	2512
៣	2513
៤	2514
網	2515
講	2516
施	2517
精	2518
达	2519
출	2520
ਊ	2521
善	2522
春	2523
雖	2524
종	2525
ጻ	2526
具	2527
友	2528
根	2529
候	2530
ǎ	2531
吳	2532
技	2533
할	2534
ਠ	2535
ಠ	2536
卒	2537
侯	2538
ỹ	2539
义	2540
产	2541
결	2542
呼	2543
想	2544
衛	2545
않	2546
Ú	2547
ෑ	2548
ឥ	2549
轉	2550
参	2551
宮	2552
ஊ	2553
ඛ	2554
ち	2555
防	2556
Ҳ	2557
ӳ	2558
ễ	2559
勢	2560
濟	2561
갈	2562
너	2563
チ	2564
劇	2565
參	2566
察	2567
说	2568
피	2569
尚	2570
承	2571
標	2572
氣	2573
產	2574
異	2575
队	2576
노	2577
副	2578
博	2579
机	2580
級	2581
遣	2582
低	2583
富	2584
航	2585
Ё	2586
夏	2587
容	2588
抗	2589
授	2590
ﻴ	2591
ሶ	2592
ダ	2593
³	2594
Ρ	2595
남	2596
属	2597
章	2598
亡	2599
徒	2600
駅	2601
산	2602
카	2603
維	2604
右	2605
运	2606
ﻰ	2607
ﻲ	2608
盟	2609
받	2610
み	2611
供	2612
納	2613
领	2614
ば	2615
嘉	2616
塔	2617
離	2618
또	2619
없	2620
체	2621
华	2622
哥	2623
感	2624
構	2625
載	2626
遊	2627
각	2628
린	2629
实	2630
파	2631
೩	2632
ฝ	2633
劉	2634
極	2635
Ĝ	2636
久	2637
增	2638
권	2639
물	2640
학	2641
ȳ	2642
圍	2643
奉	2644
季	2645
忠	2646
聲	2647
助	2648
擊	2649
算	2650
蘇	2651
ຝ	2652
Ꮶ	2653
延	2654
排	2655
請	2656
黃	2657
Ż	2658
ጭ	2659
ஏ	2660
೮	2661
ഘ	2662
歷	2663
青	2664
ƿ	2665
寧	2666
帶	2667
考	2668
セ	2669
創	2670
志	2671
임	2672
Έ	2673
寶	2674
戦	2675
據	2676
迪	2677
ጃ	2678
嘗	2679
弟	2680
배	2681
寺	2682
拜	2683
查	2684
梅	2685
浪	2686
魏	2687
독	2688
泰	2689
속	2690
승	2691
ビ	2692
難	2693
隻	2694
ﻗ	2695
ӵ	2696
ୌ	2697
ቴ	2698
び	2699
圖	2700
브	2701
합	2702
ఏ	2703
ఠ	2704
律	2705
模	2706
Դ	2707
職	2708
製	2709
೭	2710
歲	2711
獨	2712
関	2713
ഓ	2714
核	2715
步	2716
름	2717
佛	2718
脱	2719
規	2720
ﺳ	2721
ਓ	2722
孟	2723
遷	2724
射	2725
批	2726
顶	2727
ஞ	2728
ツ	2729
廷	2730
ﯨ	2731
似	2732
念	2733
敎	2734
簡	2735
良	2736
Ġ	2737
೪	2738
ဌ	2739
ጫ	2740
團	2741
肯	2742
병	2743
청	2744
Ꮁ	2745
岛	2746
詞	2747
返	2748
选	2749
ﺩ	2750
孫	2751
營	2752
爭	2753
草	2754
건	2755
૨	2756
Ꮱ	2757
份	2758
般	2759
底	2760
纪	2761
罪	2762
키	2763
토	2764
权	2765
趙	2766
追	2767
″	2768
岸	2769
征	2770
鮮	2771
៧	2772
Ē	2773
૯	2774
料	2775
画	2776
該	2777
じ	2778
같	2779
٪	2780
༎	2781
繼	2782
结	2783
달	2784
른	2785
직	2786
ฎ	2787
ベ	2788
述	2789
Ռ	2790
ỏ	2791
ミ	2792
广	2793
盛	2794
론	2795
형	2796
ঃ	2797
ェ	2798
急	2799
渠	2800
蒙	2801
ֿ	2802
配	2803
黑	2804
버	2805
Ø	2806
೬	2807
邦	2808
郎	2809
았	2810
ඟ	2811
ሀ	2812
ȝ	2813
ハ	2814
塞	2815
摩	2816
란	2817
초	2818
Ի	2819
ጸ	2820
せ	2821
召	2822
席	2823
徐	2824
樣	2825
设	2826
限	2827
참	2828
Θ	2829
ኪ	2830
歐	2831
遠	2832
魯	2833
락	2834
현	2835
处	2836
秀	2837
维	2838
처	2839
街	2840
識	2841
认	2842
迭	2843
书	2844
夜	2845
甲	2846
ョ	2847
害	2848
约	2849
악	2850
요	2851
ʃ	2852
ሄ	2853
積	2854
舊	2855
심	2856
Ғ	2857
ִ	2858
격	2859
ʊ	2860
丁	2861
团	2862
拼	2863
操	2864
粵	2865
ﻦ	2866
ノ	2867
吾	2868
寫	2869
対	2870
Ֆ	2871
ሸ	2872
ガ	2873
仁	2874
旅	2875
逐	2876
천	2877
ਢ	2878
亂	2879
索	2880
靈	2881
예	2882
ಊ	2883
ẩ	2884
吴	2885
畫	2886
门	2887
알	2888
̌	2889
優	2890
占	2891
益	2892
隨	2893
따	2894
살	2895
ऋ	2896
姓	2897
差	2898
戲	2899
私	2900
议	2901
까	2902
야	2903
추	2904
표	2905
喜	2906
消	2907
番	2908
组	2909
騎	2910
ፉ	2911
ネ	2912
乐	2913
実	2914
援	2915
準	2916
装	2917
試	2918
雅	2919
驗	2920
매	2921
저	2922
陣	2923
금	2924
약	2925
ٌ	2926
播	2927
辦	2928
설	2929
Ō	2930
៨	2931
昌	2932
気	2933
滿	2934
獎	2935
获	2936
많	2937
房	2938
线	2939
費	2940
陵	2941
루	2942
判	2943
役	2944
監	2945
讀	2946
ෆ	2947
ฏ	2948
朱	2949
賴	2950
귀	2951
ﺘ	2952
Ҡ	2953
ሣ	2954
兰	2955
剧	2956
ソ	2957
付	2958
伐	2959
協	2960
ෞ	2961
ཾ	2962
条	2963
耳	2964
Ά	2965
兄	2966
欧	2967
突	2968
복	2969
ዴ	2970
写	2971
雲	2972
령	2973
ۓ	2974
ཊ	2975
モ	2976
兼	2977
济	2978
警	2979
農	2980
엘	2981
티	2982
へ	2983
毛	2984
气	2985
瓦	2986
鄉	2987
附	2988
ӏ	2989
ጡ	2990
哋	2991
微	2992
態	2993
籍	2994
紅	2995
續	2996
난	2997
백	2998
열	2999
Ք	3000
ホ	3001
ポ	3002
秋	3003
胡	3004
衣	3005
裏	3006
ず	3007
假	3008
汗	3009
錄	3010
씨	3011
Ù	3012
ൗ	3013
ፕ	3014
侪	3015
救	3016
映	3017
経	3018
護	3019
鄭	3020
죽	3021
ӊ	3022
Տ	3023
៦	3024
刺	3025
含	3026
托	3027
注	3028
短	3029
討	3030
입	3031
џ	3032
ୈ	3033
ಓ	3034
ጆ	3035
屋	3036
御	3037
级	3038
藝	3039
计	3040
赛	3041
활	3042
ﻫ	3043
�	3044
ְ	3045
ඹ	3046
€	3047
票	3048
息	3049
廢	3050
渡	3051
臨	3052
Һ	3053
奧	3054
尾	3055
擔	3056
杭	3057
森	3058
蓋	3059
較	3060
ﻤ	3061
ቂ	3062
ኅ	3063
冠	3064
毒	3065
盡	3066
細	3067
需	3068
번	3069
曼	3070
더	3071
ﻛ	3072
丹	3073
咁	3074
樓	3075
築	3076
쟁	3077
坦	3078
執	3079
汉	3080
纳	3081
페	3082
황	3083
ŕ	3084
娜	3085
慶	3086
晉	3087
鉄	3088
际	3089
ɾ	3090
॰	3091
ଢ	3092
ⴰ	3093
詔	3094
谷	3095
감	3096
망	3097
ĥ	3098
ঝ	3099
ጦ	3100
៖	3101
务	3102
升	3103
板	3104
詩	3105
謀	3106
讲	3107
Є	3108
恩	3109
担	3110
效	3111
楚	3112
醫	3113
停	3114
戶	3115
津	3116
粒	3117
編	3118
陆	3119
Թ	3120
ཝ	3121
熱	3122
猶	3123
端	3124
遺	3125
ɐ	3126
૫	3127
ṅ	3128
企	3129
巨	3130
散	3131
话	3132
ഠ	3133
劃	3134
昰	3135
游	3136
習	3137
风	3138
록	3139
특	3140
Ջ	3141
Ꮊ	3142
ヤ	3143
堡	3144
庄	3145
琉	3146
綫	3147
薩	3148
血	3149
车	3150
ﺟ	3151
ྃ	3152
禁	3153
荷	3154
远	3155
铁	3156
점	3157
편	3158
Õ	3159
ϊ	3160
祭	3161
ﺧ	3162
ﻩ	3163
瑟	3164
競	3165
證	3166
향	3167
Џ	3168
ዐ	3169
ボ	3170
垃	3171
庫	3172
报	3173
림	3174
ቷ	3175
ፓ	3176
ピ	3177
倫	3178
署	3179
葉	3180
貨	3181
貴	3182
费	3183
頂	3184
飛	3185
ﭘ	3186
ڦ	3187
介	3188
碼	3189
賊	3190
ஐ	3191
傷	3192
奏	3193
奥	3194
强	3195
測	3196
確	3197
順	3198
술	3199
친	3200
ァ	3201
余	3202
孔	3203
宜	3204
控	3205
搞	3206
溫	3207
迎	3208
邪	3209
酒	3210
隆	3211
외	3212
侵	3213
张	3214
浙	3215
転	3216
£	3217
ፎ	3218
ケ	3219
疑	3220
眼	3221
评	3222
輯	3223
께	3224
람	3225
축	3226
ஹ	3227
ኃ	3228
婚	3229
崇	3230
店	3231
戈	3232
箇	3233
苦	3234
范	3235
雄	3236
顯	3237
Խ	3238
ጌ	3239
乔	3240
予	3241
复	3242
孝	3243
錢	3244
镇	3245
온	3246
亲	3247
击	3248
洪	3249
디	3250
Ń	3251
ኘ	3252
变	3253
朗	3254
松	3255
烈	3256
絕	3257
耶	3258
ﷲ	3259
佳	3260
侍	3261
羽	3262
負	3263
震	3264
메	3265
평	3266
免	3267
决	3268
办	3269
唯	3270
워	3271
ﺷ	3272
Զ	3273
૬	3274
充	3275
师	3276
銀	3277
ʲ	3278
૪	3279
༼	3280
ኦ	3281
勿	3282
架	3283
沒	3284
滅	3285
视	3286
질	3287
혼	3288
ʁ	3289
ޠ	3290
云	3291
兴	3292
味	3293
响	3294
夷	3295
尊	3296
惠	3297
曹	3298
淮	3299
澳	3300
遇	3301
預	3302
류	3303
Ɛ	3304
૮	3305
值	3306
楊	3307
爵	3308
玉	3309
環	3310
陷	3311
ɓ	3312
ɡ	3313
Ό	3314
༑	3315
ྜ	3316
农	3317
宇	3318
应	3319
庭	3320
拔	3321
敵	3322
记	3323
问	3324
변	3325
절	3326
ペ	3327
划	3328
撤	3329
暴	3330
牛	3331
聽	3332
賢	3333
፪	3334
刻	3335
探	3336
艦	3337
蜀	3338
讓	3339
魔	3340
급	3341
녀	3342
ੲ	3343
ઢ	3344
俗	3345
們	3346
嘢	3347
塘	3348
序	3349
斷	3350
竹	3351
繁	3352
酸	3353
석	3354
ﻜ	3355
休	3356
准	3357
束	3358
藏	3359
裝	3360
評	3361
题	3362
별	3363
업	3364
테	3365
ਔ	3366
ォ	3367
層	3368
廠	3369
項	3370
립	3371
최	3372
±	3373
ワ	3374
兒	3375
冇	3376
瑞	3377
給	3378
芝	3379
품	3380
희	3381
ﻘ	3382
Յ	3383
ڱ	3384
ỗ	3385
崎	3386
採	3387
梁	3388
範	3389
背	3390
襲	3391
ኞ	3392
危	3393
祿	3394
탈	3395
ﯧ	3396
૤	3397
ଃ	3398
ஷ	3399
ሔ	3400
げ	3401
ほ	3402
专	3403
什	3404
仙	3405
创	3406
嚴	3407
堅	3408
廿	3409
様	3410
油	3411
泉	3412
类	3413
複	3414
목	3415
판	3416
ӝ	3417
Ո	3418
Ꮐ	3419
乙	3420
側	3421
牌	3422
근	3423
ෛ	3424
刑	3425
卿	3426
奴	3427
姆	3428
样	3429
殿	3430
県	3431
资	3432
輕	3433
Ĉ	3434
ఘ	3435
ฒ	3436
ኡ	3437
Ꮘ	3438
孙	3439
惡	3440
术	3441
溪	3442
続	3443
舟	3444
釋	3445
북	3446
၎	3447
々	3448
ギ	3449
ザ	3450
冷	3451
屯	3452
幕	3453
恐	3454
旗	3455
責	3456
閩	3457
뒤	3458
집	3459
Ğ	3460
ⵉ	3461
句	3462
咾	3463
干	3464
甘	3465
赤	3466
능	3467
허	3468
ﺴ	3469
ॆ	3470
ኙ	3471
备	3472
尉	3473
敦	3474
晚	3475
燕	3476
瑪	3477
遭	3478
頓	3479
ঔ	3480
僅	3481
埃	3482
杀	3483
雷	3484
૭	3485
፫	3486
圣	3487
拍	3488
温	3489
濱	3490
爆	3491
町	3492
穆	3493
総	3494
规	3495
辭	3496
途	3497
雙	3498
케	3499
필	3500
Շ	3501
噉	3502
抵	3503
描	3504
脫	3505
謝	3506
陰	3507
ヨ	3508
佈	3509
儀	3510
巡	3511
怒	3512
疾	3513
答	3514
聚	3515
총	3516
침	3517
Ë	3518
΄	3519
ײ	3520
ଝ	3521
፳	3522
․	3523
佐	3524
套	3525
妻	3526
断	3527
节	3528
譯	3529
견	3530
랑	3531
ﺯ	3532
ﻐ	3533
Ꮬ	3534
價	3535
勞	3536
奪	3537
智	3538
漫	3539
雨	3540
취	3541
ฯ	3542
ፖ	3543
両	3544
举	3545
势	3546
勇	3547
尋	3548
弹	3549
換	3550
榮	3551
池	3552
篇	3553
继	3554
裡	3555
许	3556
賜	3557
軌	3558
轄	3559
迫	3560
阳	3561
베	3562
ŧ	3563
Җ	3564
૩	3565
ဋ	3566
医	3567
媒	3568
徽	3569
织	3570
賞	3571
네	3572
머	3573
존	3574
코	3575
ۀ	3576
ฬ	3577
乗	3578
啟	3579
営	3580
変	3581
户	3582
激	3583
爸	3584
终	3585
舍	3586
諾	3587
邑	3588
钱	3589
ጂ	3590
ẫ	3591
丰	3592
冬	3593
幼	3594
材	3595
牧	3596
舞	3597
葛	3598
鳥	3599
못	3600
블	3601
Ū	3602
Ӧ	3603
卷	3604
妃	3605
弘	3606
懷	3607
拒	3608
織	3609
编	3610
訓	3611
鐘	3612
Օ	3613
ኳ	3614
ゴ	3615
价	3616
併	3617
振	3618
犯	3619
絡	3620
裁	3621
輸	3622
광	3623
날	3624
막	3625
패	3626
井	3627
億	3628
图	3629
捕	3630
烏	3631
珠	3632
积	3633
練	3634
羊	3635
腦	3636
藤	3637
鲁	3638
박	3639
־	3640
儂	3641
吏	3642
坐	3643
招	3644
混	3645
豐	3646
삼	3647
﻿	3648
ŵ	3649
ŷ	3650
ॠ	3651
ろ	3652
声	3653
岁	3654
棄	3655
植	3656
純	3657
翻	3658
艾	3659
莊	3660
輪	3661
逃	3662
飾	3663
손	3664
ฆ	3665
仰	3666
佔	3667
況	3668
漸	3669
爱	3670
獻	3671
筆	3672
覺	3673
隔	3674
麗	3675
새	3676
좌	3677
증	3678
창	3679
ཌ	3680
揚	3681
斬	3682
旋	3683
款	3684
減	3685
状	3686
皮	3687
童	3688
靖	3689
준	3690
ѕ	3691
ඕ	3692
ኬ	3693
壽	3694
弱	3695
慢	3696
敬	3697
杜	3698
败	3699
렌	3700
¿	3701
Û	3702
ˌ	3703
ሹ	3704
伏	3705
尤	3706
憲	3707
潮	3708
賓	3709
돌	3710
랄	3711
쓰	3712
ɵ	3713
俾	3714
刊	3715
浦	3716
階	3717
골	3718
ඥ	3719
崩	3720
筑	3721
观	3722
適	3723
閣	3724
검	3725
ﭼ	3726
ዥ	3727
ヒ	3728
屆	3729
曆	3730
歡	3731
殖	3732
炮	3733
秘	3734
赴	3735
阪	3736
願	3737
졌	3738
큰	3739
ª	3740
ፅ	3741
售	3742
园	3743
旦	3744
构	3745
樹	3746
玩	3747
畢	3748
续	3749
藩	3750
趟	3751
透	3752
週	3753
險	3754
須	3755
ʒ	3756
Ζ	3757
ঐ	3758
፶	3759
哲	3760
墨	3761
斗	3762
産	3763
誠	3764
诺	3765
鹿	3766
ﻏ	3767
卻	3768
徕	3769
避	3770
邓	3771
黎	3772
컬	3773
Υ	3774
ૅ	3775
ഐ	3776
ཿ	3777
健	3778
幣	3779
惟	3780
楼	3781
残	3782
狀	3783
萨	3784
虎	3785
補	3786
극	3787
애	3788
಼	3789
Ꮌ	3790
ⵏ	3791
ゲ	3792
俱	3793
幸	3794
析	3795
泛	3796
涉	3797
申	3798
艇	3799
顧	3800
鬼	3801
벌	3802
즉	3803
풍	3804
항	3805
환	3806
ﮐ	3807
ဤ	3808
ဿ	3809
ሺ	3810
买	3811
伦	3812
叛	3813
吸	3814
掌	3815
績	3816
转	3817
雜	3818
養	3819
협	3820
ஓ	3821
ጓ	3822
仲	3823
倒	3824
午	3825
呂	3826
层	3827
护	3828
擁	3829
茂	3830
課	3831
駐	3832
黄	3833
􏰀	3834
Ċ	3835
Ұ	3836
ඊ	3837
ሂ	3838
亮	3839
桑	3840
灭	3841
职	3842
財	3843
陈	3844
雪	3845
麻	3846
፬	3847
ᠠ	3848
べ	3849
乱	3850
众	3851
咸	3852
峰	3853
帮	3854
廟	3855
歇	3856
玄	3857
确	3858
萊	3859
证	3860
豪	3861
采	3862
۞	3863
ඝ	3864
༔	3865
ሦ	3866
ỷ	3867
む	3868
劍	3869
奖	3870
婦	3871
忌	3872
熙	3873
租	3874
符	3875
营	3876
곡	3877
습	3878
︰	3879
Ħ	3880
ǹ	3881
ઔ	3882
ဩ	3883
ቄ	3884
ዞ	3885
Ḥ	3886
乌	3887
傅	3888
儒	3889
厚	3890
嗣	3891
围	3892
尺	3893
幹	3894
攝	3895
稽	3896
糖	3897
赫	3898
순	3899
울	3900
잡	3901
찰	3902
칼	3903
ﻼ	3904
Չ	3905
ଔ	3906
፯	3907
壓	3908
売	3909
旧	3910
訪	3911
録	3912
龙	3913
찬	3914
ﻬ	3915
Փ	3916
乡	3917
倉	3918
婆	3919
宫	3920
搿	3921
柔	3922
橫	3923
粹	3924
缺	3925
股	3926
臘	3927
覆	3928
輔	3929
辖	3930
송	3931
채	3932
춘	3933
힘	3934
ፀ	3935
ፒ	3936
乾	3937
廉	3938
柏	3939
疆	3940
翰	3941
胜	3942
銷	3943
頃	3944
든	3945
확	3946
ɒ	3947
፮	3948
፰	3949
卫	3950
夠	3951
宙	3952
患	3953
粉	3954
红	3955
翌	3956
葬	3957
趣	3958
魚	3959
빛	3960
완	3961
쪽	3962
휘	3963
ﻯ	3964
ʰ	3965
Њ	3966
໌	3967
严	3968
割	3969
叔	3970
标	3971
沃	3972
洞	3973
盤	3974
誅	3975
调	3976
逆	3977
鼓	3978
멸	3979
Ў	3980
๊	3981
址	3982
徵	3983
折	3984
檢	3985
殊	3986
猛	3987
疏	3988
紹	3989
裂	3990
襄	3991
誌	3992
貢	3993
違	3994
阶	3995
額	3996
맞	3997
써	3998
ﺸ	3999
ʿ	4000
ඡ	4001
ኣ	4002
仕	4003
催	4004
否	4005
審	4006
拥	4007
燒	4008
融	4009
跡	4010
遼	4011
隸	4012
져	4013
쿠	4014
ﻢ	4015
ֹ	4016
ሑ	4017
ዑ	4018
刘	4019
困	4020
坡	4021
撫	4022
榜	4023
緊	4024
諫	4025
辛	4026
착	4027
책	4028
쳐	4029
Ź	4030
ઃ	4031
ઊ	4032
ಛ	4033
፭	4034
Ꮋ	4035
丘	4036
勤	4037
恋	4038
慈	4039
戴	4040
捷	4041
磁	4042
菲	4043
説	4044
賀	4045
遜	4046
郭	4047
鋒	4048
馆	4049
즈	4050
충	4051
ﻋ	4052
ƚ	4053
ஈ	4054
ሾ	4055
圓	4056
培	4057
悉	4058
揮	4059
柳	4060
桥	4061
笑	4062
质	4063
迷	4064
遗	4065
郊	4066
露	4067
료	4068
움	4069
익	4070
접	4071
킨	4072
ﮔ	4073
Է	4074
寸	4075
敆	4076
旁	4077
桂	4078
買	4079
跨	4080
軟	4081
걸	4082
덕	4083
Ω	4084
ٱ	4085
ޣ	4086
ಢ	4087
孤	4088
寄	4089
寇	4090
泽	4091
蒂	4092
虛	4093
貿	4094
麥	4095
겨	4096
곳	4097
굴	4098
탁	4099
탄	4100
ﯞ	4101
½	4102
习	4103
享	4104
団	4105
宅	4106
欽	4107
浮	4108
网	4109
罷	4110
輝	4111
银	4112
阻	4113
암	4114
왔	4115
ﯚ	4116
ﺕ	4117
丞	4118
伝	4119
奔	4120
嶺	4121
挙	4122
洗	4123
湾	4124
穿	4125
緒	4126
観	4127
读	4128
賣	4129
责	4130
难	4131
默	4132
넬	4133
량	4134
육	4135
ֶ	4136
ඨ	4137
ሏ	4138
亨	4139
俚	4140
倂	4141
匹	4142
嘸	4143
岩	4144
幫	4145
彈	4146
撒	4147
擴	4148
暗	4149
炸	4150
獄	4151
盧	4152
睇	4153
竞	4154
綱	4155
荊	4156
董	4157
衆	4158
談	4159
購	4160
驚	4161
철	4162
ﺒ	4163
ﻻ	4164
Ґ	4165
ཻ	4166
ဍ	4167
ဧ	4168
偏	4169
卓	4170
楽	4171
縱	4172
肉	4173
글	4174
길	4175
ﯔ	4176
፩	4177
専	4178
廈	4179
录	4180
晓	4181
槍	4182
礎	4183
紙	4184
藥	4185
鄰	4186
雀	4187
骨	4188
괴	4189
밀	4190
올	4191
째	4192
ﭽ	4193
ﻖ	4194
Ș	4195
ɲ	4196
͡	4197
ѝ	4198
༸	4199
ྥ	4200
ጤ	4201
亭	4202
伸	4203
倍	4204
懼	4205
沈	4206
災	4207
碑	4208
込	4209
驿	4210
랜	4211
Ă	4212
ኗ	4213
ぶ	4214
允	4215
冊	4216
収	4217
宝	4218
恆	4219
絲	4220
苗	4221
茨	4222
薨	4223
藍	4224
衡	4225
衰	4226
遍	4227
錦	4228
셀	4229
얼	4230
엄	4231
찾	4232
측	4233
팔	4234
혈	4235
ﻱ	4236
Ė	4237
ޘ	4238
ಃ	4239
፦	4240
Ꮀ	4241
ゥ	4242
伴	4243
儕	4244
墓	4245
壁	4246
慮	4247
旨	4248
澤	4249
牢	4250
茲	4251
莱	4252
貞	4253
隧	4254
霸	4255
봉	4256
ﯗ	4257
Ӝ	4258
ஃ	4259
ൌ	4260
ྋ	4261
ጁ	4262
丄	4263
乞	4264
冰	4265
彩	4266
擇	4267
攞	4268
汽	4269
糧	4270
翼	4271
艺	4272
荒	4273
莎	4274
규	4275
ඓ	4276
ዬ	4277
ፑ	4278
〇	4279
佬	4280
幅	4281
廳	4282
敏	4283
枝	4284
热	4285
献	4286
綠	4287
茶	4288
衝	4289
负	4290
錫	4291
项	4292
잘	4293
ﷺ	4294
ۉ	4295
ఔ	4296
፴	4297
ẳ	4298
仇	4299
劫	4300
宿	4301
屏	4302
広	4303
恢	4304
珍	4305
窮	4306
累	4307
芬	4308
訊	4309
辞	4310
逼	4311
韻	4312
飲	4313
鳳	4314
례	4315
몸	4316
및	4317
ﯜ	4318
ǐ	4319
ֵ	4320
ዒ	4321
ឍ	4322
ⵎ	4323
ⵜ	4324
ヘ	4325
俶	4326
夢	4327
株	4328
爻	4329
环	4330
玻	4331
簽	4332
紐	4333
裔	4334
验	4335
鬥	4336
鶴	4337
끝	4338
났	4339
몇	4340
압	4341
혀	4342
흑	4343
װ	4344
ॊ	4345
ૉ	4346
ဃ	4347
刀	4348
単	4349
怨	4350
柯	4351
沼	4352
裕	4353
貝	4354
頒	4355
飞	4356
균	4357
범	4358
줄	4359
팀	4360
Ř	4361
ಋ	4362
ฑ	4363
ጄ	4364
丽	4365
凱	4366
娘	4367
岡	4368
庶	4369
忘	4370
愈	4371
憂	4372
执	4373
捉	4374
晋	4375
柱	4376
権	4377
継	4378
蕭	4379
誕	4380
譬	4381
贡	4382
頻	4383
념	4384
럽	4385
롬	4386
클	4387
ﻓ	4388
価	4389
剑	4390
吃	4391
帕	4392
庆	4393
朋	4394
沖	4395
灵	4396
菌	4397
誤	4398
贈	4399
轻	4400
략	4401
런	4402
렉	4403
련	4404
섬	4405
윈	4406
켈	4407
ﮪ	4408
ఐ	4409
፷	4410
ⵍ	4411
喪	4412
妹	4413
姐	4414
库	4415
徑	4416
忍	4417
撃	4418
樞	4419
欢	4420
砲	4421
笠	4422
脚	4423
鏡	4424
顏	4425
预	4426
馮	4427
끌	4428
색	4429
웅	4430
쥴	4431
ﭖ	4432
ﮬ	4433
ഛ	4434
ඵ	4435
༈	4436
ቪ	4437
Ṣ	4438
Ἀ	4439
佩	4440
埔	4441
尖	4442
慰	4443
懸	4444
拨	4445
曉	4446
朴	4447
熟	4448
紛	4449
腳	4450
薄	4451
貌	4452
贝	4453
높	4454
닌	4455
담	4456
윤	4457
폭	4458
Ŝ	4459
ʔ	4460
ڧ	4461
ঈ	4462
ྀ	4463
ἀ	4464
伍	4465
养	4466
努	4467
叶	4468
壇	4469
寵	4470
応	4471
檀	4472
涅	4473
痛	4474
芳	4475
迁	4476
隋	4477
顿	4478
롤	4479
싸	4480
잔	4481
ﻞ	4482
ኸ	4483
ṿ	4484
ⴷ	4485
ⵓ	4486
ぐ	4487
乜	4488
券	4489
募	4490
壯	4491
姚	4492
寒	4493
戏	4494
戒	4495
扮	4496
扶	4497
杯	4498
湘	4499
猩	4500
稍	4501
绍	4502
肇	4503
胤	4504
葡	4505
软	4506
郵	4507
障	4508
갔	4509
갖	4510
느	4511
헌	4512
ﺀ	4513
ﻡ	4514
ሯ	4515
づ	4516
侃	4517
促	4518
傾	4519
匈	4520
壞	4521
宰	4522
寬	4523
嶼	4524
徙	4525
恨	4526
押	4527
挑	4528
杰	4529
染	4530
畜	4531
療	4532
祥	4533
竇	4534
觉	4535
訴	4536
躍	4537
閉	4538
靜	4539
누	4540
험	4541
ﮕ	4542
ﺌ	4543
ﻝ	4544
	4545
ሡ	4546
ጹ	4547
፺	4548
ⵔ	4549
ご	4550
儲	4551
况	4552
図	4553
彌	4554
従	4555
恭	4556
扩	4557
損	4558
撈	4559
撰	4560
昔	4561
显	4562
毎	4563
湯	4564
潘	4565
礼	4566
禍	4567
稅	4568
緣	4569
舰	4570
蔡	4571
逊	4572
邀	4573
陶	4574
겁	4575
득	4576
엔	4577
응	4578
킬	4579
ɨ	4580
॥	4581
丈	4582
估	4583
偉	4584
勸	4585
匯	4586
压	4587
堤	4588
妮	4589
宏	4590
庸	4591
态	4592
截	4593
搬	4594
熊	4595
硬	4596
耀	4597
芸	4598
识	4599
銅	4600
陀	4601
몰	4602
칭	4603
퍼	4604
¡	4605
ΐ	4606
ޟ	4607
ሷ	4608
ឫ	4609
ẻ	4610
―	4611
傑	4612
协	4613
卜	4614
填	4615
増	4616
夕	4617
帥	4618
拠	4619
横	4620
毫	4621
縮	4622
脈	4623
譜	4624
豈	4625
販	4626
锦	4627
龐	4628
덴	4629
럼	4630
